order_vendor_dbname,order_vendor_dbname
garritasstore_499620892,14
gatojazz_1309317047,1
gatoprogramador_557567370,5
gatsage_974587310,7
gatshop_678735289,2
gavashoop_1528309427,2
gayadstore_704602985,50
gayashop_581050161,36
gbatoremedellin_588637611,962
gbshoes_208782845,53
gear5d_257441764,1
geckotiendaonline_1548348561,11
gedlhtiendaonline_44194843,4
geekvariety_523376408,6
geekygadgets_387006366,2
gekker_637250679,5
gelagsports_1398357768,1
gelectronics_1559173525,40
geluxstore_390807736,2
gemashop_309574005,178
gemasshop_1116004389,1
generalshop_537487931,91
generalstore_594984170,117
generetionnext_1072051828,33
genesiis_1380381612,4
genesisperformance_368301607,3
genesisstore2314_1692645925,1
genoviajeans_521264366,32
genpluscolombia_1445044886,3
geoconcreto_1592762805,6
gerenastore_1128948153,548
gerestivaccesorios_959900873,4
gerikshoes_346135844,63
germart_774354482,25
gestec_1200564394,1
gestionglobaldc_1153878885,37
gestionhumana_1414417498,1
getito_1291016883,4
getugift_13394119,1
gevsalescolombia_91943788,543
gfashion79_472355403,257
ggcolombia_873745253,3
ghostshope_501123709,1
giantworld_1134510303,1
giftbox_1421139609,3
gigytienda_362960870,23
giljercomsas_1564308271,1
gilusport_364383792,3
gimonline_1293281308,198
gina_787939170,3
gingab_720153585,54
gioeroticshop_1033446482,1
gioplace_746769000,3
giraldhouse_1575444506,6
girlandboy_473925618,260
girlshop_1000096892,2
gise_854181960,24
gissysofimonosybalacas_1235718776,1
gjstoreus_489233360,2
glamlatinascolombia_64625073,204
glamourandino_1016881721,182
glamourbeauty_1631903011,4
glamourtienda_589637125,26
glamrose_696276726,254
glamxurystore_981560540,385
glasgowaccesories_1575466656,15
glitterdeamatista_95092689,1
globalcalzado_939554549,10
globalciber_550010865,2
globalconfort_503385482,2
globaldigital_1638599883,1
globalproducto1_817005738,1
globalproducto_1085455384,1
globalstore_239153379,17
globaltechnologies_320621413,1
globlaltrade_189171829,1
globomar_1407985114,1
glocalsolutionssas_1204602862,5
gloriashopoficial_573872988,2
glorystore_518935326,2
glotsashop_1255925835,2
gloveerproduct_1023537395,20
goalstop100_751009870,20
goamr_648453322,13
goback_1299485276,12
gobacksas_883614963,13
godbless_1085388168,3
godystore_1279588177,5
gogo_775055515,1
gogogadget_146919146,7
gogomagistore_395737456,1
gograndesofertas_1540437174,1
gogsystem_540562606,1
golden11store_650713624,1
goldenentrepreneurs_409900016,1
goldenmarket_213313735,2
goldenmayoristas_44896166,3
goldenshopcolombia_1226276003,11
goldkong18k_1213021642,5
golfspotcom_1625457340,1
golosashop_625987401,1
gomez9_1105510721,225
gomezlostore_573403495,1
gommystore_1043934918,925
gonzo_980739849,25
gonzuimportaciones_459375993,159
goobshopping_1199400253,2
goodmart_1343770479,1
goodshooping_1549249419,15
goodterra_1570426164,15
goofico_1563505044,17
gorila_1035173104,1
gorilacycling_69784908,64
goronshop_1380099586,3
goshippingofi_946619126,5
goshop_1299543636,1
goshopin_1063249420,26
goshoppingnow_129712839,2
gotech_571331480,21
gotik_191071546,1
govveronlinestore_646445630,1
gprocol_743849713,1
graceshoes_63742243,43
granluzestiloybelleza_1239556727,8
granmerkeo_1377809420,1955
granstore_987279110,96
granvariedad_1158851189,2
granvariedadvirtual_537231757,2
graudy_1433255630,37
graziaoficial_571488968,9
greatmarket_930532736,1
greciabeautystore_335972753,2
greenboxthomas_1340312128,13
greenshoop_1132562976,9
greenstar_1275963278,248
greenurbansolutions_1550313144,6
greenwheel_1504943079,7
grennysstore_451387400,3
grennysstores_1553830711,1
grgtrends_497994988,64
grinlaiv_1122100699,12
groupmarketing_681396772,1
growthmarket_955190546,2
grupoadharamultitiendas_1262656567,1
grupoaval_546449878,2
grupobabalu_242806447,1859
grupoecoomercejd_1569707388,1
grupoicon50_1259551406,1
grupojoy_1315213197,26
grupoprocoll_860251176,1
grypstore_1369354512,7
gshoesstore_83558737,10
guaridaimportados_1003630796,504
guauilustraciones_729085775,2
gudvibescol_608255038,443
guerrerasaccesorios_681669235,17
guerrerobag_710574125,10
guezzstore_959423693,69
gugushop_1307404871,48
guinessport3_1215257989,4
gusby_228521870,1
gusticosfabulosos_625713753,2
gustosnecesarios_906464834,2
gutley_90927858,66
gvkgroup_1267822219,1
gybwebstore_673758865,10
gymhouse_55146586,31
gymshoes_95013901,1
gyvcolombia_633705873,3
habacuc_1187213197,159
habibatikids_1167782372,6
hacemostuvidafacil_824637808,22
haciendobarbecho_246666080,2
hacion_210265638,4060
hacioneccomerce_21086809,41
hackside_1445228506,1
haddes_1484012372,2
hairbliss_1393271952,9
hairstorebga_1574756344,24
hakamorakids_1593390497,10
halmaddiinciensos_1246444956,1
hamacascunasdedioses_539390114,81
hamacasian_1111492339,75
hamacaslucy_1433467836,2
hamacasresty_756342819,1
hamaksmg_1552712607,2
hamssa_335232440,95
hannacomercializadora_407741564,1
happyhome04_695590074,12
happyhomebga_1223662773,4
happyhousesmoke_692184656,3
happymascotas_1051906028,1
happyshophouse_605488810,2
happyshopvc_535964113,1
hapstoreonline_440164485,25
harky_1278733873,1
harukpopkorea_744093068,4
harumishoes_987767968,382
hastatucasa_318332145,74
haum_1475639343,1
hawkcore_1370108547,2
hazclip_1083339956,1
hbnmarkett_693026559,59
hcxtore_434116770,37
healthfastvida_40448679,1
healthstore_1217828359,136
healthytechproducts_50566364,18
healtstore_1087342297,107
heavenfashion_219893237,9
hebrasfuertes_1283800601,2
heden_338751834,299
hefzishoes_1002932457,146
heldinastore_606213629,1
helemnstore_908793196,15
helen_1069755261,2
helixcalzado_188130503,69
helizsport_487838753,69
helloshopmed_1461580667,51
hendel_1479236154,4
hendelsgardencolombia_447783818,7
henmadscosmeticacapilar_128344683,32
henrycardenas_1052584688,1
henryrodriguez_1068212699,14
hepatecnologiafr_1090392827,1
hermanitos_1570145804,9
hermescomlombia_1315248202,10
hernanshop_1265470447,2
herramientacom_596217587,3
herramientas2021_756297938,4
herramientas2024_843646691,14
herramientasgarcia_789325017,25
herramientasleo_11411544,9
herramientasonline1_120680241,3
herramientasworkshop_675225851,3
herramientasyalgomas_689403414,51
herramientasymas_1326545727,4
herramientasypartes_1095643810,2
hersshopstore_1596124944,12
heyline_390329325,1115
hidrica_420566646,117
highgamma_1160404069,1
highsocietystore_231524460,4
hiighshop_968086269,11
hilezstore_810164949,147
hiloclick_210326685,5
hinodecorps_1547893891,11
hiperiozitomarket_3286381,1
hipopotamorosa_1130383236,3
hiposhop_207110070,60
hncdigital_1354449899,14
hobbiesplaza_1412157540,17
hoddiesandcaps_1292648973,1
hogar360_991959533,1
hogararte_1450783213,1
hogarenashop_867629231,173
hogarenoscolombia_676899404,5
hogareto_84258719,1256
hogarinnova_618381991,7
hogarmoderno_1531518037,109
hogaryalgomas_181825719,2
hogarycomodidad_576216986,9
hogarymodacol_1611491143,6
hogaryutilidad_127439620,43
hojandomargaritas_1482673523,1
hokastore_1376821545,2
holamundo1_366502374,23
holaoda_481397169,157
hollman_64216662,1
homedress_1208747811,2
homefusion_1287830232,1
homeline_689995861,6
homeltylife_408072477,4
homelyshopping_741318250,77
homemanizales_1013664231,45
homepify_969861003,1
homepluss_460799419,3
homepopstore_644068772,3
homeproducts_1191393345,67
homeshopping_28608748,11
homestore_854114100,34
homestores_375249164,16
hometechstore_796441015,5
hometek_980818057,4
hometly_861793162,23
homeutils_960627116,9
homiehogar_1441987130,10
honeyystore_612675316,50
hongshops_1375373002,13
hoogartools_252727775,6
hopeshop_1016881640,1
hopstorecol_417345858,2
hopyfy_1619062149,2
horrorhouse_1333852399,1
horus_645969149,1
horusstore_1016841200,164
horuswarr_1289037299,6
hotcandy_787437452,8
hotmarketing_886951875,10
housesolutions_165372608,1
hoyestudia_1160338512,1
hselectronica_242687184,37
hsm_270109187,18
htecnologia_80017240,4
htex_225387520,9
hubbleurban_1347303676,16
huellitascol_637977401,4
hugostore_756379956,67
huitons_1391534183,1
huntersproshops_790501376,173
huskyonline_148257707,128
huvem_1038115524,8
hyd_95752094,112
hydkids_315668790,37
hygvariedades_513154888,1
hylvariedades_983119371,16
hysimportaciones_173321060,138
hytcompras9008_649635740,1
hytcompras_388505304,70
ianamava_751373252,1
ibaguefit_249299422,2
ibarstore_847970213,10
ibianshoop_230028104,241
ibowl_1436098686,1
icon_1382665699,77
idealhome_1354611005,1
ideas_701307099,2
ideasinnovadorasalejandragarzonsas_1606850852,6
idem_1125282065,56
identidadjeans_1355106869,331
identidadover_217618607,149
identidadwayuu_948238198,14
ifmegastore_1635270811,314
ifnmservicios_1304739281,127
ignitioncolombia_1092501799,1
ihkaccesorios_5981534,1
ihkaccesorios_639314262,9
ihkledcar_1113063863,21
ihkledsas_350472032,60
ihouse_1459099871,45
ihouse_279361208,1
ikatibaby_1608696741,134
iloovex_1328950158,8
iluminacionesled_605829133,6
imalu_158207218,18
imarshop_79999053,4
imiza_1389042213,455
imizatiendaco_109514763,229
imizatiendaonline_1573770755,407
immagine_760764677,6
immunocalcolombia_1111109640,605
imnovas123_730212008,170
imogenial_1172212307,10
impactopositivo_1264416149,16
impactostorecolombia_1400855830,7
impactostorequilichao_126718339,2
imperialshoping_484391136,4
imperiochop_375087068,77
imperiodorado_516916471,206
imperioexpress_1153632888,167
imperiojg_513936686,370
imperiumev_799511510,76
impocord_1102262509,5
impomajo20_150911330,2
impomajomayorista_154097646,1
imporgloboscol_205281239,356
importa2shop_1105654658,31
importaciones1302_337240486,5
importacionesba_920285741,9
importacionesbogota_1446666860,22
importacionesbp_1412222035,372
importacionescom_1007045310,1
importacionescomolombianascom_1112330954,65
importacionesdd_395772858,208
importacionesdd_493545543,451
importacionesdye_1134286364,1
importacionesgarcia_348382966,19
importacionesju_1501335337,5
importacioneskmgsas_801203954,87
importacioneskyomu_180129966,1
importacioneslm_1177956748,16
importacioneslulu_20831558,67
importacionesmajo_11000965,8
importacionesmcm_1083243866,19
importacionesmedellin_371503702,1
importacionesrousse_1273907054,4
importacionessa_649997175,1
importacionesspartan_811002283,28
importacionestraigo_144133974,16
importacionesvariarti_641673610,19
importacionesxmavelo_194635944,143
importacionesyuma_1487401733,5
importacioneszeus_1472697184,4
importacos_1394784311,89
importadoonline_102660126,38
importadoraayj_1453291176,11
importadoracolombia_1369095481,663
importadoraflower_553324009,452
importadorafox_803298254,10
importadorahongkong_1045750005,3
importadorahongkongsas_1018352095,5
importadoraisaza_737656135,38
importadorajr_963151470,4
importadoramtz_705663813,12
importadoraredslight_726555358,654
importadoratvsais_291211910,5
importadoraysv_797373840,10
importadorescol_749665942,5
importadosch_1173043373,174
importadosjepol_559020095,12
importadosjng_538029042,4
importadosusa_885048186,105
importadosusacolombia_1518810671,18
importamoscolombia_1445322483,1
importedstore_1510584281,1
importiendadeleje_1160827798,3
importline_1127714608,1
importnow_697521126,2
importshopglobal_844854018,7
importsstore_316635258,1
importstendencias_34412251,2
imprtadoradetobito_1030725660,62
impulsayvende_3658221,1
impulso_929414571,330
imshoppingcolombia_992464696,90
inboxcom_1179339213,1
inclickcolombia_20104417,1
incognitaworkshop_1134076719,1
incubadorassantarosa_1440976585,559
indelain_162640392,1
indilumotos_76086691,25
indplace_237941421,2
industriascrommr_1433490916,136
industriasgapa_944972796,1
industriasks_184163909,1
industriastys_790807383,5
industry_355255232,204
indyshop_889471779,7
ineddito_278010152,8
infantilesbombo_198621542,2
infantilesesbele_1035855461,4
infinite_301243881,17
infinitebeauty_714124792,2
infinitegoods_1193389090,1
infinityconfortco_1557029920,57
infinityshopjs_953086200,4
infinitystore_108039890,3
infinitystyle_623061439,1
infinitysyl_813830026,2
infinitywebshop_331172399,193
informalshoesbags_386727072,1
ingenieriadepesados_252784942,2
ingenieroimportador_1152528885,2
ingennovaproducts_370483658,6
ingestore_1287239825,3
inkasa_27277816,184
innogital_500008759,1
innovabrand_973270287,2
innovacion_113992378,82
innovacionartesanall_161230313,33
innovacioncontraentrega_266041276,157
innovacionestecnologicas_1244702906,11
innovadigitalhm_645280344,19
innovahogar_681137331,845
innovando_1005332461,23
innovandocol_491147205,1
innovandosa_245522148,4
innovandounasyestilo_1347947949,267
innovanzas_682447017,6
innovaonline_441504521,1
innovartecucuta_1292486220,58
innovashoes_610280596,1
innovashop1_1152862015,9
innovastore_1331239809,2
innovastorecom_1274285306,62
innovastrike_278351993,3
innovatechjp_8058069,1
innovationday_947066068,2
innovationevolution_1413906845,1
innovativegame_713220613,2
innovavariedades_1297659784,11
innovavip_135098408,10
innoventasdigital_1378261081,17
inovafacil_578803959,1
inovayou_1652587725,16
inseguitoricyclingstore_483973620,6
insignia_623322531,3
inspirabelleza_643415965,17
inspiremodavillao_1453646841,101
instaproduct_566218294,1
instintoluxe_945760755,5
instock_1199100043,4
integratecco_1428546119,1
interactuemos_355711647,481
intercomng_1662934190,13
intermovil_510391897,1
internaturalworld_636313596,4
inthecitybogotashopping_1043643922,1
intrixinnovation_1668517954,4
inversiones109_133474340,11
inversionesaltamar_407007861,5
inversionesaniel_17361500,15
inversionesciabato_1221201284,16
inversionesglobaldxn_191046780,53
inversionesgs_314761853,5
inversionesgyg_1330276083,15
inversionesjarlan_306987726,10
inversionesmasaro_1587531683,5
inversionesmoreno_1425905280,1
inversionesmym_1288056311,41
inversionesperher_1316744051,65
inversionestheos_238055693,9
inversioneszava_881725895,22
invertec_52350120,58
invictusimport_943569093,53
invitatocomercializadora_1525245719,3
irealsshop_495490510,246
iretiendaonline_1116465051,8
isamystore_410052653,2
isanriostore_496021320,1
isaortiz_1092673383,1
isashoptienda_994754874,3
isayabi_460395157,32
iscnnovation_1207013640,12
ishinfuran_970193249,14
isimo_1544242137,3
isis_535701928,1
isisshop_1085480142,5
isistore_336733447,1
ismaelocity_1582968860,3
isola_473492920,1522
issastore_1157977728,6
istecturalhome_1263788081,15
itechsolutions_1347886187,1
itimistore_1479664412,93
itrade_1425226326,2
itsolucionessas_548516539,7
ivi_1485522525,1
j19shoes_746481243,9
j7shop_1586474830,14
j9distribuciones_254918754,159
jac_307538869,2
jachshop_1329313634,51
jacob_827469842,13
jacobusaurio_1377190571,2
jade_1261397291,3
jailynstore_867670332,7
jaimespain_1437128707,11
jairhonsports_297429069,32
jaisstore_296903348,1
jaizestore25_1496481816,18
jakecomercializadora_1345960317,2
jakefoco_705976962,10
jaks_110077127,186
jalrecomienda_508999980,4
jamaikastoners_647389329,1
janeth_1156545756,14
jangshoping_1160894276,15
jantienda_169685520,17
japresilstore_1612341310,28
jaquesexpreess_410039937,53
jarastore_807522970,2
jardinmio_589459933,701
jaristaccesorios_12358560,14
jarryclick_761607630,14
jasc_1368168870,19
jashoescucuta_1173860721,11
jausanjeans_216886820,179
javiersierra_1070959073,2
javierstore_1542281376,1
jaydonline_746392612,2
jbesteban_1565325412,6
jbtiendavirtual_1324413510,1
jccomercializadora_1486903667,13
jcolombia_415326054,29
jcsport_635039697,26
jctiendavirtual_734557104,1
jddistribuciones_1621693167,41
jdsstore_1626590652,2
jeancr_977597991,3
jeanluonlinestore_1244930153,1
jeansstore_1108730227,34
jedesign_883559135,5
jefersontapia_1596212361,113
jegdeals_246394838,38
jeipystore_268631213,67
jeissfashion_1234672260,14
jekadigital_25044852,5
jekafashion_1605167338,1
jeladore_1506174790,295
jelucesled_1051012396,14
jemadisjg_1406773144,2
jemelartedecrear_386419321,7
jende_834042188,30
jenp_1125374888,18
jerrytomm_963112128,1
jesikastore_827365409,2
jesiluu_190452179,3
jettacarshop_2273482,77
jevstore_1359997278,1
jexuajeans_1052212247,1
jeynnertienda_441953532,2
jeysdetaliitos_743058438,4
jeythanstore_189743522,6
jfaustore_427429915,7
jfsports_744112280,86
jfstyle_364115131,26
jgiluminaciones_1052188120,110
jhanthiago_1084505863,67
jhimporta_40943299,3
jhoanmena_1378849540,1
jhon_249479127,4
jhonederssonromerorojas_292294503,51
jhonsefimp_738237247,53
jhonsstore_1541532879,55
jhopcoak_1425265273,1
jhosstore29_751348699,2
jicershop_508198911,22
jiderss_13072998,52
jimelok_187909205,90
jinbu_1060286010,7
jirehstore_196020961,43
jiuga_796811866,96
jjelectronic_336467129,1
jjsadavi_958201260,29
jjsolutions_1311317477,1
jjylstore_1039789178,3
jksstore_1003200064,4
jkstore_1047380518,1
jkstoretutiendavirtual_1490492529,1
jldigital_600843899,2
jlgold_752570522,1
jlshoes_398629258,12
jmarinstoreall_36838381,3
jmcolombia_189986698,106
jmenbllotech_1191445649,4
jmlaccesorios1_1183951110,3
jmlshop_396137210,1
jmonline_1558502864,5
jmsport_1083503363,4
jmstore_1358353992,1
jnaturalstore_668650908,154
jnshop_3695264,70
joankastore_1039306714,1
jobstore_767214269,2
jobu_468781156,10
jocolevel_525922239,2
joday_93044669,30
joelmisstore_1154531040,4
joex_82868336,5
joggerstore_1615622370,3
jogostore_1318932717,111
johacomprasonline_1560562526,2
johainmachadoshoes_1662784064,41
johanaariza_24746277,220
johanapinzontiendavirtual2_416789072,359
johanapinzontiendavirtual_628002649,80
johanavcrush_155333118,5
jokmar_996365274,4
joliestore_1443245920,4
jondishop_1327272359,9
jorantdesign_1610899371,17
josefacchin_182833791,11
joselevende_1229621814,19
joseluiszapatillas_890904057,1
joseshopb_713815126,7
josker_656518861,1
josuesstore_80869139,1
jotapstore_807587270,4
jotastore_1605721821,2
jotavende_1092777558,54
jovel_590951646,11
jovenesparasiempre_996549784,105
joyasfreler_731802316,6
joyboy_532704900,2
joycevariedades_1495966700,69
joydanshop_423003458,3
joyeria2hermanos_1449728447,342
joyeriaamy_501919975,13
joyeriaarizatolu_245896043,42
joyeriaesmeraldas_1159781673,3
joyeriaitaliana_322154517,8
joyeriaoclock_512743886,2
